01,01032,40,こむぎ [パン類] ライ麦パン,0,1066,252,35.0,6.7,8.4,2.0,0,2.2,null,null,49.0,5.6,null,52.7,null,1.7,470,190,16,40,130,1.4,1.3,0.18,0.87,null,null,null,null,0,0,0,0,0,0,null,0.3,0.1,0.2,0.1,0,0.16,0.06,1.3,2.7,0.09,0,34,0.46,null,0,null,1.2
01,01208,41,こむぎ [パン類] 全粒粉パン,0,1059,251,39.2,7.2,7.9,5.4,null,5.7,43.7,39.9,41.9,4.5,null,45.5,0,1.7,410,140,14,51,120,1.3,0.4,0.18,1.35,0,27,1,22,0,0,0,0,0,0,null,0.8,0.2,0.5,0.2,0,0.17,0.07,2.4,3.7,0.13,0,49,0.67,5.4,0,null,1.0
01,01033,42,こむぎ [パン類] ぶどうパン,0,1113,263,35.7,7.3,8.2,3.3,null,3.5,null,null,50.0,2.2,null,51.1,null,1.5,400,210,32,23,86,0.9,0.6,0.15,0.32,null,null,null,null,null,0,1,0,1,null,null,0.4,0.1,0.4,0.2,null,0.11,0.05,1.2,2.8,0.07,null,33,0.42,null,null,null,1.0
01,01034,43,こむぎ [パン類] ロールパン,0,1304,309,30.7,8.5,10.1,8.5,null,9.0,49.7,45.7,48.6,2.0,null,48.6,null,1.6,490,110,44,22,97,0.7,0.8,0.12,0.29,null,null,null,null,0,0,15,0,15,1,0.1,0.5,0.1,0.7,0.2,null,0.10,0.06,1.3,3.1,0.03,null,38,0.61,null,0,null,1.2
01,01209,44,こむぎ [パン類] クロワッサン レギュラータイプ,0,1702,406,20.0,5.9,6.5,19.3,20,20.4,52.3,47.9,51.2,1.9,null,51.5,null,1.6,530,110,27,14,65,0.4,0.5,0.08,0.26,3,5,null,6,34,0,38,null,38,31,1.4,2.6,0.2,4.8,1.0,7,0.11,0.09,0.9,2.0,0.05,0.1,46,0.42,3.9,0,null,1.3
01,01035,45,こむぎ [パン類] クロワッサン リッチタイプ,0,1828,438,20.0,7.2,7.9,25.4,35,26.8,null,null,44.2,1.8,null,43.9,null,1.4,470,90,21,17,67,0.6,0.6,0.10,0.29,null,null,null,null,0,5,66,0,69,6,0.1,1.9,0.2,5.3,1.2,null,0.08,0.03,1.0,2.6,0.03,null,33,0.44,null,0,null,1.2
01,01210,46,こむぎ [パン類] くるみパン,0,1225,292,39.2,7.5,8.2,12.5,12,12.6,38.4,34.8,37.0,2.4,null,38.7,null,1.3,310,150,35,33,88,0.8,0.9,0.23,0.61,2,18,1,12,15,0,3,null,6,11,0.1,0.4,0.1,3.3,0.4,2,0.11,0.09,0.8,2.2,0.11,null,45,0.55,2.9,0,null,0.8
01,01036,47,こむぎ [パン類] イングリッシュマフィン,0,946,224,46.0,7.4,8.1,3.2,null,3.6,40.1,36.7,40.6,1.2,null,40.8,null,1.5,480,84,53,19,96,0.9,0.8,0.12,0.28,null,null,null,null,0,null,1,0,1,null,0,0.3,0.1,0.3,0.1,null,0.15,0.08,1.2,2.8,0.05,0,23,0.32,null,0,null,1.2
01,01037,48,こむぎ [パン類] ナン,0,1086,257,37.2,9.5,10.3,3.1,0,3.4,45.6,41.6,46.7,2.0,null,47.6,null,1.5,530,97,11,22,77,0.8,0.7,0.11,0.30,null,null,null,null,0,0,0,0,0,0,0,0.6,0.1,0.7,0,0,0.13,0.06,1.3,3.4,0.05,0,36,0.55,null,0,null,1.3
01,01148,49,こむぎ [パン類] ベーグル,0,1142,270,32.3,8.2,9.6,1.9,null,2.0,50.3,46.0,53.6,2.5,null,54.6,null,1.4,460,97,24,24,81,1.3,0.7,0.11,0.45,null,null,null,null,null,null,null,null,null,null,null,0.2,0.1,null,0,null,0.19,0.08,2.0,3.7,0.06,null,47,0.28,null,null,null,1.2
